Date,Building_Name,Energy_Consumption_kWh,Usage_Level
2023-01-03,Science Lab,237.09,Medium
2023-01-04,Science Lab,330.88,Medium
2023-01-05,Science Lab,189.28,Medium
2023-01-06,Science Lab,169.3,Medium
2023-01-07,Science Lab,64.04,Low
2023-01-08,Science Lab,78.44,Low
2023-01-09,Science Lab,195.93,Medium
2023-01-10,Science Lab,205.91,Medium
2023-01-11,Science Lab,244.49,Medium
2023-01-12,Science Lab,169.5,Medium
2023-01-13,Science Lab,197.75,Medium
2023-01-14,Science Lab,103.81,Low
2023-01-15,Science Lab,163.98,Low
2023-01-16,Science Lab,266.78,Medium
2023-01-17,Science Lab,170.96,Medium
2023-01-18,Science Lab,202.92,Medium
2023-01-19,Science Lab,255.42,Medium
2023-01-20,Science Lab,279.7,Medium
2023-01-21,Science Lab,66.0,Low
2023-01-22,Science Lab,144.69,Low
2023-01-23,Science Lab,214.38,Medium
2023-01-24,Science Lab,234.18,Medium
2023-01-25,Science Lab,266.43,Medium
2023-01-26,Science Lab,186.97,Medium
2023-01-27,Science Lab,231.46,Medium
2023-01-28,Science Lab,92.71,Low
2023-01-29,Science Lab,137.67,Low
2023-01-30,Science Lab,292.48,Medium
2023-01-31,Science Lab,294.56,Medium
2023-02-01,Science Lab,377.03,Low
2023-02-02,Science Lab,353.64,High
2023-02-03,Science Lab,384.49,Low
2023-02-04,Science Lab,171.66,Low
2023-02-05,Science Lab,152.91,Low
2023-02-06,Science Lab,373.64,High
2023-02-07,Science Lab,399.37,Medium
2023-02-08,Science Lab,355.91,Medium
2023-02-09,Science Lab,339.88,Low
2023-02-10,Science Lab,287.13,Low
2023-02-11,Science Lab,142.61,Low
2023-02-12,Science Lab,67.27,Low
2023-02-13,Science Lab,338.03,High
2023-02-14,Science Lab,317.68,Medium
2023-02-15,Science Lab,388.15,High
2023-02-16,Science Lab,373.89,Medium
2023-02-17,Science Lab,444.27,Low
2023-02-18,Science Lab,121.03,Low
2023-02-19,Science Lab,70.99,Low
2023-02-20,Science Lab,196.02,Low
2023-02-21,Science Lab,352.88,High
2023-02-22,Science Lab,277.48,Low
2023-02-23,Science Lab,297.57,High
2023-02-24,Science Lab,397.39,High
2023-02-25,Science Lab,138.6,Low
2023-02-26,Science Lab,80.35,Low
2023-02-27,Science Lab,365.99,Medium
2023-02-28,Science Lab,332.34,Low
2023-03-01,Science Lab,387.68,High
2023-03-02,Science Lab,399.47,Low
2023-03-03,Science Lab,317.14,Low
2023-03-04,Science Lab,130.75,Low
2023-03-05,Science Lab,125.59,Low
2023-03-06,Science Lab,195.26,Low
2023-03-07,Science Lab,240.34,Low
2023-03-08,Science Lab,449.16,Medium
2023-03-09,Science Lab,254.62,Medium
2023-03-10,Science Lab,246.3,Medium
2023-03-11,Science Lab,97.09,Low
2023-03-12,Science Lab,99.14,Low
2023-03-13,Science Lab,385.58,Low
2023-03-14,Science Lab,207.9,Medium
2023-03-15,Science Lab,311.63,Low
2023-03-16,Science Lab,289.76,High
2023-03-17,Science Lab,253.29,High
2023-03-18,Science Lab,159.09,Low
2023-03-19,Science Lab,53.39,Low
2023-03-20,Science Lab,373.8,Medium
2023-03-21,Science Lab,431.66,Low
2023-03-22,Science Lab,342.4,High
2023-03-23,Science Lab,254.88,Low
2023-03-24,Science Lab,232.86,Medium
2023-03-25,Science Lab,124.89,Low
2023-03-26,Science Lab,128.0,Low
2023-03-27,Science Lab,326.63,Low
2023-03-28,Science Lab,316.93,High
2023-03-29,Science Lab,359.83,Low
2023-03-30,Science Lab,414.33,Medium
2023-03-31,Science Lab,223.2,Medium
2023-04-01,Science Lab,79.87,Low
2023-04-02,Science Lab,163.08,Low
2023-04-03,Science Lab,410.38,High
2023-04-04,Science Lab,568.81,High
2023-04-05,Science Lab,624.83,High
2023-04-06,Science Lab,552.75,High
2023-04-07,Science Lab,598.72,High
2023-04-08,Science Lab,124.26,Low
2023-04-09,Science Lab,73.81,Low
2023-04-10,Science Lab,350.66,High
2023-04-11,Science Lab,406.35,High
2023-04-12,Science Lab,638.75,High
2023-04-13,Science Lab,502.35,High
2023-04-14,Science Lab,494.12,High
2023-04-15,Science Lab,84.14,Low
2023-04-16,Science Lab,96.33,Low
2023-04-17,Science Lab,476.62,High
2023-04-18,Science Lab,445.89,High
2023-04-19,Science Lab,373.82,High
2023-04-20,Science Lab,377.18,High
2023-04-21,Science Lab,555.1,High
2023-04-22,Science Lab,101.03,Low
2023-04-23,Science Lab,69.0,Low
2023-04-24,Science Lab,579.43,High
2023-04-25,Science Lab,509.14,High
2023-04-26,Science Lab,357.47,High
2023-04-27,Science Lab,620.08,High
2023-04-28,Science Lab,399.47,High
2023-04-29,Science Lab,69.03,Low
2023-04-30,Science Lab,106.73,Low
2023-05-01,Science Lab,425.89,High
2023-05-02,Science Lab,578.95,High
2023-05-03,Science Lab,416.87,High
2023-05-04,Science Lab,625.72,High
2023-05-05,Science Lab,551.65,High
2023-05-06,Science Lab,86.39,Low
2023-05-07,Science Lab,133.57,Low
2023-05-08,Science Lab,344.53,High
2023-05-09,Science Lab,618.93,High
2023-05-10,Science Lab,432.63,High
2023-05-11,Science Lab,353.09,High
2023-05-12,Science Lab,549.79,High
2023-05-13,Science Lab,99.25,Low
2023-05-14,Science Lab,143.35,Low
2023-05-15,Science Lab,408.61,High
2023-05-16,Science Lab,358.58,High
2023-05-17,Science Lab,449.85,High
2023-05-18,Science Lab,601.87,High
2023-05-19,Science Lab,522.5,High
2023-05-20,Science Lab,121.63,Low
2023-05-21,Science Lab,146.53,Low
2023-05-22,Science Lab,585.1,High
2023-05-23,Science Lab,423.75,High
2023-05-24,Science Lab,311.99,High
2023-05-25,Science Lab,534.73,High
2023-05-26,Science Lab,646.04,High
2023-05-27,Science Lab,80.91,Low
2023-05-28,Science Lab,113.18,Low
2023-05-29,Science Lab,604.0,High
2023-05-30,Science Lab,397.31,High
2023-05-31,Science Lab,607.22,High
2023-06-01,Science Lab,316.27,High
2023-06-02,Science Lab,430.05,High
2023-06-03,Science Lab,76.25,Low
2023-06-04,Science Lab,100.59,Low
2023-06-05,Science Lab,572.98,High
2023-06-06,Science Lab,454.7,High
2023-06-07,Science Lab,334.1,High
2023-06-08,Science Lab,597.48,High
2023-06-09,Science Lab,644.21,High
2023-06-10,Science Lab,144.88,Low
2023-06-11,Science Lab,107.37,Low
2023-06-12,Science Lab,410.81,High
2023-06-13,Science Lab,357.28,High
2023-06-14,Science Lab,332.57,High
2023-06-15,Science Lab,509.79,High
2023-06-16,Science Lab,338.23,High
2023-06-17,Science Lab,92.29,Low
2023-06-18,Science Lab,85.47,Low
2023-06-19,Science Lab,597.15,High
2023-06-20,Science Lab,436.87,High
2023-06-21,Science Lab,642.08,High
2023-06-22,Science Lab,610.74,High
2023-06-23,Science Lab,395.03,High
2023-06-24,Science Lab,134.8,Low
2023-06-25,Science Lab,106.78,Low
2023-06-26,Science Lab,398.33,High
2023-06-27,Science Lab,478.1,High
2023-06-28,Science Lab,347.54,High
2023-06-29,Science Lab,586.73,High
2023-06-30,Science Lab,427.96,High
2023-07-01,Science Lab,94.14,Low
2023-07-02,Science Lab,122.69,Low
2023-07-03,Science Lab,356.21,Medium
2023-07-04,Science Lab,303.75,Low
2023-07-05,Science Lab,330.67,High
2023-07-06,Science Lab,190.59,Low
2023-07-07,Science Lab,311.01,Medium
2023-07-08,Science Lab,112.13,Low
2023-07-09,Science Lab,130.21,Low
2023-07-10,Science Lab,307.19,Low
2023-07-11,Science Lab,311.37,Low
2023-07-12,Science Lab,194.03,Medium
2023-07-13,Science Lab,416.17,Low
2023-07-14,Science Lab,332.67,Medium
2023-07-15,Science Lab,96.28,Low
2023-07-16,Science Lab,151.08,Low
2023-07-17,Science Lab,338.85,High
2023-07-18,Science Lab,318.56,High
2023-07-19,Science Lab,199.49,High
2023-07-20,Science Lab,286.48,High
2023-07-21,Science Lab,304.94,Low
2023-07-22,Science Lab,109.01,Low
2023-07-23,Science Lab,144.53,Low
2023-07-24,Science Lab,361.62,Medium
2023-07-25,Science Lab,340.8,Low
2023-07-26,Science Lab,215.79,Low
2023-07-27,Science Lab,221.52,Medium
2023-07-28,Science Lab,289.52,Low
2023-07-29,Science Lab,140.91,Low
2023-07-30,Science Lab,47.63,Low
2023-07-31,Science Lab,359.36,Medium
2023-08-01,Science Lab,370.94,Low
2023-08-02,Science Lab,192.04,Medium
2023-08-03,Science Lab,309.96,Low
2023-08-04,Science Lab,295.84,Low
2023-08-05,Science Lab,86.67,Low
2023-08-06,Science Lab,143.7,Low
2023-08-07,Science Lab,373.55,Medium
2023-08-08,Science Lab,285.96,Low
2023-08-09,Science Lab,383.03,Medium
2023-08-10,Science Lab,272.17,High
2023-08-11,Science Lab,334.11,Medium
2023-08-12,Science Lab,98.74,Low
2023-08-13,Science Lab,111.02,Low
2023-08-14,Science Lab,318.95,Low
2023-08-15,Science Lab,388.34,High
2023-08-16,Science Lab,208.05,Low
2023-08-17,Science Lab,197.06,High
2023-08-18,Science Lab,201.7,Medium
2023-08-19,Science Lab,147.41,Low
2023-08-20,Science Lab,117.7,Low
2023-08-21,Science Lab,346.86,High
2023-08-22,Science Lab,368.48,Low
2023-08-23,Science Lab,230.94,Medium
2023-08-24,Science Lab,200.5,Medium
2023-08-25,Science Lab,300.6,Medium
2023-08-26,Science Lab,118.56,Low
2023-08-27,Science Lab,146.86,Low
2023-08-28,Science Lab,216.98,Medium
2023-08-29,Science Lab,282.83,Medium
2023-08-30,Science Lab,405.66,Low
2023-08-31,Science Lab,223.03,Low
2023-09-01,Science Lab,278.75,Medium
2023-09-02,Science Lab,118.59,Low
2023-09-03,Science Lab,122.38,Low
2023-09-04,Science Lab,309.76,Medium
2023-09-05,Science Lab,391.05,Low
2023-09-06,Science Lab,430.75,High
2023-09-07,Science Lab,320.75,Low
2023-09-08,Science Lab,308.07,High
2023-09-09,Science Lab,148.72,Low
2023-09-10,Science Lab,127.98,Low
2023-09-11,Science Lab,288.53,Medium
2023-09-12,Science Lab,254.81,Low
2023-09-13,Science Lab,256.33,Low
2023-09-14,Science Lab,235.27,High
2023-09-15,Science Lab,418.87,High
2023-09-16,Science Lab,46.67,Low
2023-09-17,Science Lab,128.82,Low
2023-09-18,Science Lab,367.03,Low
2023-09-19,Science Lab,415.29,Medium
2023-09-20,Science Lab,431.41,Medium
2023-09-21,Science Lab,375.26,Medium
2023-09-22,Science Lab,323.61,High
2023-09-23,Science Lab,79.75,Low
2023-09-24,Science Lab,150.8,Low
2023-09-25,Science Lab,391.59,Medium
2023-09-26,Science Lab,329.02,High
2023-09-27,Science Lab,340.45,Low
2023-09-28,Science Lab,207.15,Low
2023-09-29,Science Lab,294.19,Low
2023-09-30,Science Lab,86.0,Low
2023-10-01,Science Lab,95.81,Low
2023-10-02,Science Lab,378.6,Medium
2023-10-03,Science Lab,368.85,High
2023-10-04,Science Lab,364.73,Low
2023-10-05,Science Lab,295.97,Medium
2023-10-06,Science Lab,318.64,Medium
2023-10-07,Science Lab,59.49,Low
2023-10-08,Science Lab,73.94,Low
2023-10-09,Science Lab,374.76,Low
2023-10-10,Science Lab,195.34,Low
2023-10-11,Science Lab,408.26,Low
2023-10-12,Science Lab,353.58,High
2023-10-13,Science Lab,326.45,Medium
2023-10-14,Science Lab,55.08,Low
2023-10-15,Science Lab,114.48,Low
2023-10-16,Science Lab,347.57,Medium
2023-10-17,Science Lab,174.62,High
2023-10-18,Science Lab,213.81,High
2023-10-19,Science Lab,391.5,Medium
2023-10-20,Science Lab,243.86,High
2023-10-21,Science Lab,94.64,Low
2023-10-22,Science Lab,84.84,Low
2023-10-23,Science Lab,182.23,High
2023-10-24,Science Lab,354.64,Low
2023-10-25,Science Lab,214.23,High
2023-10-26,Science Lab,210.38,Low
2023-10-27,Science Lab,389.27,Medium
2023-10-28,Science Lab,115.38,Low
2023-10-29,Science Lab,99.93,Low
2023-10-30,Science Lab,270.08,Low
2023-10-31,Science Lab,387.74,Medium
2023-11-01,Science Lab,308.36,Medium
2023-11-02,Science Lab,264.07,Medium
2023-11-03,Science Lab,297.88,Medium
2023-11-04,Science Lab,133.44,Low
2023-11-05,Science Lab,111.99,Low
2023-11-06,Science Lab,182.04,Medium
2023-11-07,Science Lab,268.25,Medium
2023-11-08,Science Lab,256.85,Medium
2023-11-09,Science Lab,243.73,Medium
2023-11-10,Science Lab,216.31,Medium
2023-11-11,Science Lab,136.66,Low
2023-11-12,Science Lab,100.1,Low
2023-11-13,Science Lab,297.92,Medium
2023-11-14,Science Lab,275.4,Medium
2023-11-15,Science Lab,296.19,Medium
2023-11-16,Science Lab,263.99,Medium
2023-11-17,Science Lab,294.0,Medium
2023-11-18,Science Lab,74.97,Low
2023-11-19,Science Lab,124.97,Low
2023-11-20,Science Lab,309.18,Medium
2023-11-21,Science Lab,244.08,Medium
2023-11-22,Science Lab,319.88,Medium
2023-11-23,Science Lab,211.92,Medium
2023-11-24,Science Lab,288.57,Medium
2023-11-25,Science Lab,124.29,Low
2023-11-26,Science Lab,140.19,Low
2023-11-27,Science Lab,213.27,Medium
2023-11-28,Science Lab,284.48,Medium
2023-11-29,Science Lab,273.63,Medium
2023-11-30,Science Lab,270.12,Medium
2023-12-01,Science Lab,173.31,Medium
2023-12-02,Science Lab,103.28,Low
2023-12-03,Science Lab,105.54,Low
2023-12-04,Science Lab,262.69,Medium
2023-12-05,Science Lab,290.29,Medium
2023-12-06,Science Lab,249.99,Medium
2023-12-07,Science Lab,192.35,Medium
2023-12-08,Science Lab,310.8,Medium
2023-12-09,Science Lab,163.22,Low
2023-12-10,Science Lab,58.43,Low
2023-12-11,Science Lab,316.92,Medium
2023-12-12,Science Lab,208.84,Medium
2023-12-13,Science Lab,170.34,Medium
2023-12-14,Science Lab,220.93,Medium
2023-12-15,Science Lab,218.41,Medium
2023-12-16,Science Lab,77.47,Low
2023-12-17,Science Lab,102.09,Low
2023-12-18,Science Lab,216.23,Medium
2023-12-19,Science Lab,200.26,Medium
2023-12-20,Science Lab,206.22,Medium
2023-12-21,Science Lab,270.01,Medium
2023-12-22,Science Lab,270.13,Medium
2023-12-23,Science Lab,124.51,Low
2023-12-24,Science Lab,153.61,Low
2023-12-25,Science Lab,312.2,Medium
2023-12-26,Science Lab,247.64,Medium
2023-12-27,Science Lab,177.71,Medium
2023-12-28,Science Lab,307.03,Medium
2023-12-29,Science Lab,258.03,Medium
2023-12-30,Science Lab,111.17,Low
2023-12-31,Science Lab,115.46,Low
2024-01-01,Science Lab,320.31,Medium
2024-01-02,Science Lab,248.22,Medium
2024-01-03,Science Lab,277.84,Medium
2024-01-04,Science Lab,196.05,Medium
2024-01-05,Science Lab,284.43,Medium
2024-01-06,Science Lab,147.85,Low
2024-01-07,Science Lab,103.29,Low
2024-01-08,Science Lab,186.83,Medium
2024-01-09,Science Lab,275.28,Medium
2024-01-10,Science Lab,237.22,Medium
2024-01-11,Science Lab,180.85,Medium
2024-01-12,Science Lab,320.04,Medium
2024-01-13,Science Lab,94.85,Low
2024-01-14,Science Lab,129.87,Low
2024-01-15,Science Lab,223.23,Medium
2024-01-16,Science Lab,283.58,Medium
2024-01-17,Science Lab,245.8,Medium
2024-01-18,Science Lab,236.6,Medium
2024-01-19,Science Lab,307.77,Medium
2024-01-20,Science Lab,128.29,Low
2024-01-21,Science Lab,77.25,Low
2024-01-22,Science Lab,224.55,Medium
2024-01-23,Science Lab,268.32,Medium
2024-01-24,Science Lab,231.53,Medium
2024-01-25,Science Lab,225.38,Medium
2024-01-26,Science Lab,201.29,Medium
2024-01-27,Science Lab,99.84,Low
2024-01-28,Science Lab,144.21,Low
2024-01-29,Science Lab,233.73,Medium
2024-01-30,Science Lab,280.52,Medium
2024-01-31,Science Lab,207.19,Medium
2024-02-01,Science Lab,376.57,Medium
2024-02-02,Science Lab,400.91,Medium
2024-02-03,Science Lab,142.8,Low
2024-02-04,Science Lab,113.86,Low
2024-02-05,Science Lab,206.12,Medium
2024-02-06,Science Lab,288.22,Medium
2024-02-07,Science Lab,257.64,High
2024-02-08,Science Lab,234.43,High
2024-02-09,Science Lab,300.64,High
2024-02-10,Science Lab,104.15,Low
2024-02-11,Science Lab,156.79,Low
2024-02-12,Science Lab,352.19,Medium
2024-02-13,Science Lab,279.23,Low
2024-02-14,Science Lab,245.5,Medium
2024-02-15,Science Lab,444.28,Medium
2024-02-16,Science Lab,410.25,Low
2024-02-17,Science Lab,118.42,Low
2024-02-18,Science Lab,99.83,Low
2024-02-19,Science Lab,399.34,Low
2024-02-20,Science Lab,296.58,High
2024-02-21,Science Lab,397.38,High
2024-02-22,Science Lab,318.87,Low
2024-02-23,Science Lab,280.52,High
2024-02-24,Science Lab,53.34,Low
2024-02-25,Science Lab,106.19,Low
2024-02-26,Science Lab,429.81,Low
2024-02-27,Science Lab,402.28,Low
2024-02-28,Science Lab,384.85,Low
2024-02-29,Science Lab,242.73,Low
2024-03-01,Science Lab,304.87,Low
2024-03-02,Science Lab,50.94,Low
2024-03-03,Science Lab,83.18,Low
2024-03-04,Science Lab,180.4,Medium
2024-03-05,Science Lab,232.47,High
2024-03-06,Science Lab,240.13,High
2024-03-07,Science Lab,213.41,Medium
2024-03-08,Science Lab,311.86,Low
2024-03-09,Science Lab,93.95,Low
2024-03-10,Science Lab,120.43,Low
2024-03-11,Science Lab,397.51,Medium
2024-03-12,Science Lab,439.64,High
2024-03-13,Science Lab,263.04,Medium
2024-03-14,Science Lab,344.02,High
2024-03-15,Science Lab,289.8,Medium
2024-03-16,Science Lab,144.17,Low
2024-03-17,Science Lab,126.55,Low
2024-03-18,Science Lab,252.89,Low
2024-03-19,Science Lab,225.6,Low
2024-03-20,Science Lab,312.71,Low
2024-03-21,Science Lab,441.65,Medium
2024-03-22,Science Lab,320.15,Low
2024-03-23,Science Lab,73.67,Low
2024-03-24,Science Lab,68.3,Low
2024-03-25,Science Lab,232.79,Medium
2024-03-26,Science Lab,385.92,High
2024-03-27,Science Lab,301.61,Low
2024-03-28,Science Lab,302.06,Medium
2024-03-29,Science Lab,180.93,High
2024-03-30,Science Lab,128.1,Low
2024-03-31,Science Lab,147.45,Low
2024-04-01,Science Lab,337.03,High
2024-04-02,Science Lab,488.52,High
2024-04-03,Science Lab,381.57,High
2024-04-04,Science Lab,554.47,High
2024-04-05,Science Lab,373.12,High
2024-04-06,Science Lab,142.28,Low
2024-04-07,Science Lab,83.22,Low
2024-04-08,Science Lab,609.45,High
2024-04-09,Science Lab,406.32,High
2024-04-10,Science Lab,532.08,High
2024-04-11,Science Lab,612.56,High
2024-04-12,Science Lab,320.2,High
2024-04-13,Science Lab,118.12,Low
2024-04-14,Science Lab,81.32,Low
2024-04-15,Science Lab,505.29,High
2024-04-16,Science Lab,420.6,High
2024-04-17,Science Lab,357.21,High
2024-04-18,Science Lab,565.45,High
2024-04-19,Science Lab,522.27,High
2024-04-20,Science Lab,94.36,Low
2024-04-21,Science Lab,149.18,Low
2024-04-22,Science Lab,536.53,High
2024-04-23,Science Lab,398.16,High
2024-04-24,Science Lab,449.73,High
2024-04-25,Science Lab,411.52,High
2024-04-26,Science Lab,411.86,High
2024-04-27,Science Lab,69.99,Low
2024-04-28,Science Lab,111.49,Low
2024-04-29,Science Lab,546.88,High
2024-04-30,Science Lab,527.0,High
2024-05-01,Science Lab,437.94,High
2024-05-02,Science Lab,403.73,High
2024-05-03,Science Lab,391.43,High
2024-05-04,Science Lab,93.67,Low
2024-05-05,Science Lab,122.64,Low
2024-05-06,Science Lab,339.17,High
2024-05-07,Science Lab,508.98,High
2024-05-08,Science Lab,506.57,High
2024-05-09,Science Lab,333.13,High
2024-05-10,Science Lab,636.92,High
2024-05-11,Science Lab,120.35,Low
2024-05-12,Science Lab,111.34,Low
2024-05-13,Science Lab,502.08,High
2024-05-14,Science Lab,602.67,High
2024-05-15,Science Lab,388.25,High
2024-05-16,Science Lab,518.5,High
2024-05-17,Science Lab,462.3,High
2024-05-18,Science Lab,50.17,Low
2024-05-19,Science Lab,112.37,Low
2024-05-20,Science Lab,637.67,High
2024-05-21,Science Lab,376.99,High
2024-05-22,Science Lab,534.95,High
2024-05-23,Science Lab,347.9,High
2024-05-24,Science Lab,558.17,High
2024-05-25,Science Lab,97.1,Low
2024-05-26,Science Lab,123.2,Low
2024-05-27,Science Lab,537.87,High
2024-05-28,Science Lab,392.42,High
2024-05-29,Science Lab,386.4,High
2024-05-30,Science Lab,592.95,High
2024-05-31,Science Lab,399.75,High
2024-06-01,Science Lab,87.09,Low
2024-06-02,Science Lab,127.18,Low
2024-06-03,Science Lab,508.35,High
2024-06-04,Science Lab,626.87,High
2024-06-05,Science Lab,593.31,High
2024-06-06,Science Lab,623.19,High
2024-06-07,Science Lab,498.98,High
2024-06-08,Science Lab,122.94,Low
2024-06-09,Science Lab,127.21,Low
2024-06-10,Science Lab,439.14,High
2024-06-11,Science Lab,625.38,High
2024-06-12,Science Lab,429.67,High
2024-06-13,Science Lab,440.94,High
2024-06-14,Science Lab,579.18,High
2024-06-15,Science Lab,94.23,Low
2024-06-16,Science Lab,138.65,Low
2024-06-17,Science Lab,476.76,High
2024-06-18,Science Lab,611.94,High
2024-06-19,Science Lab,334.99,High
2024-06-20,Science Lab,470.65,High
2024-06-21,Science Lab,327.27,High
2024-06-22,Science Lab,50.2,Low
2024-06-23,Science Lab,106.21,Low
2024-06-24,Science Lab,544.09,High
2024-06-25,Science Lab,400.49,High
2024-06-26,Science Lab,339.76,High
2024-06-27,Science Lab,387.31,High
2024-06-28,Science Lab,583.92,High
2024-06-29,Science Lab,126.46,Low
2024-06-30,Science Lab,87.62,Low
2024-07-01,Science Lab,234.54,Medium
2024-07-02,Science Lab,287.9,Low
2024-07-03,Science Lab,392.54,Medium
2024-07-04,Science Lab,307.81,High
2024-07-05,Science Lab,249.04,Low
2024-07-06,Science Lab,108.61,Low
2024-07-07,Science Lab,115.98,Low
2024-07-08,Science Lab,362.16,Low
2024-07-09,Science Lab,278.14,High
2024-07-10,Science Lab,267.39,High
2024-07-11,Science Lab,356.78,Low
2024-07-12,Science Lab,332.06,Low
2024-07-13,Science Lab,80.99,Low
2024-07-14,Science Lab,96.94,Low
2024-07-15,Science Lab,229.11,Low
2024-07-16,Science Lab,411.9,Medium
2024-07-17,Science Lab,283.75,High
2024-07-18,Science Lab,332.31,Medium
2024-07-19,Science Lab,220.96,High
2024-07-20,Science Lab,79.43,Low
2024-07-21,Science Lab,166.36,Low
2024-07-22,Science Lab,319.32,Medium
2024-07-23,Science Lab,425.96,High
2024-07-24,Science Lab,246.51,Medium
2024-07-25,Science Lab,279.13,Low
2024-07-26,Science Lab,337.56,Low
2024-07-27,Science Lab,138.45,Low
2024-07-28,Science Lab,106.08,Low
2024-07-29,Science Lab,438.26,Low
2024-07-30,Science Lab,408.45,High
2024-07-31,Science Lab,386.89,High
